Calendar Year,Managment Unit (FRAM),SubPopulation,SaSI Population,Smolt Abundance Population,Smolt Abundance,Smolt_Abundance_Matches_FRAM,Smolt_Abunce_Matches_SASI_but_not_FRAM,Age 3 Escapement (FRAM),January Age 3 Abundance pre-natural mortality and pre-harvest,Age 3 Abundance post-natural mortality-pre harvest,Harvest # FRAM,Harvest (% FRAM),Latitude,Longitude,SASI Natural Origin Abundance,SASI Hatchery Origin Abundance,SASI CompositeOrigin Abundance,SASI unknown Origin Abundance,Sub Pop Natural Orign Abundance (Age 3 Escapment),SupPopulation Escapement
1987,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,48000,0,-1,,,,,0.704821118,47.53794224,-124.3542841,,,,,,0
1988,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,74000,0,-1,,,,,0.760378314,47.53794224,-124.3542841,,,,,,0
1989,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,86000,0,-1,,,,,0.626260663,47.53794224,-124.3542841,,,,,,0
1990,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,68000,0,-1,,,,,0.809586357,47.53794224,-124.3542841,2086,,,,,2086
1991,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,53000,0,-1,,,,,0.755851508,47.53794224,-124.3542841,1609,,,,,1609
1992,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,70000,0,-1,,,,,0.645237638,47.53794224,-124.3542841,2050,,,,,2050
1993,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,63000,0,-1,,,,,0.612483145,47.53794224,-124.3542841,2342,,,,,2342
1994,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,50000,0,-1,,,,,0.573902423,47.53794224,-124.3542841,427,,,,,427
1995,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,45000,0,-1,,,,,0.463311949,47.53794224,-124.3542841,1829,,,,,1829
1996,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,35000,0,-1,,,,,0.604996501,47.53794224,-124.3542841,2355,,,,,2355
1997,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,81000,0,-1,,,,,0.33950224,47.53794224,-124.3542841,636,,,,,636
1998,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,47807,0,-1,,,,,0.372297091,47.53794224,-124.3542841,1352,,,,,1352
1999,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,27314,0,-1,,,,,0.445498492,47.53794224,-124.3542841,2268,,,,,2268
2000,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,99354,0,-1,,,,,0.333055174,47.53794224,-124.3542841,2585,,,,,2585
2001,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,93469,0,-1,,,,,0.336293277,47.53794224,-124.3542841,10556,,,,,10556
2002,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,83312,0,-1,,,,,0.469559254,47.53794224,-124.3542841,3913,,,,,3913
2003,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,74415,0,-1,,,,,0.375045311,47.53794224,-124.3542841,3791,,,,,3791
2004,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,89000,0,-1,,,,,0.485355653,47.53794224,-124.3542841,2848,,,,,2848
2005,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,85457,0,-1,,,,,0.458040008,47.53794224,-124.3542841,2552,,,,,2552
2006,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,49059,0,-1,,,,,0.381716451,47.53794224,-124.3542841,1252,,,,,1252
2007,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,60250,0,-1,,,,,0.358026473,47.53794224,-124.3542841,1651,,,,,1651
2008,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,55602,0,-1,,,,,0.383003378,47.53794224,-124.3542841,2570,,,,,2570
2009,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,101820,0,-1,,,,,0.427377367,47.53794224,-124.3542841,3461,,,,,3461
2010,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,90737,0,-1,,,,,0.370269456,47.53794224,-124.3542841,7742,,,,,7742
2011,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,134052,0,-1,,,,,0.426112155,47.53794224,-124.3542841,3924,,,,,3924
2012,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,,0,-1,,,,,0.494405149,47.53794224,-124.3542841,1269,,,,,1269
2013,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,95128,0,-1,,,,,0.376565661,47.53794224,-124.3542841,2883,,,,,2883
2014,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,73907,0,-1,,,,,0.417089245,47.53794224,-124.3542841,3618,,,,,3618
2015,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,32297,0,-1,,,,,0.357034598,47.53794224,-124.3542841,1239,,,,,1239
2016,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,85523,0,-1,,,,,0.132514714,47.53794224,-124.3542841,1841,,,,,1841
2017,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,68807,0,-1,,,,,0.224773861,47.53794224,-124.3542841,2261,,,,,2261
2018,Queets River Fall Natural,Clearwater-Clearwater River,Clearwater,Clearwater River,82792,0,-1,,,,,,,,,,,,,0
1978,Queets River Fall Natural,,,Queets and Clearwater rivers,,-1,0,,,,,,47.53794224,-124.3542841,,,,,,0
1979,Queets River Fall Natural,,,Queets and Clearwater rivers,,-1,0,,,,,,47.53794224,-124.3542841,,,,,,0
1980,Queets River Fall Natural,,,Queets and Clearwater rivers,,-1,0,,,,,,47.53794224,-124.3542841,,,,,,0
1981,Queets River Fall Natural,,,Queets and Clearwater rivers,,-1,0,,,,,,47.53794224,-124.3542841,,,,,,0
1982,Queets River Fall Natural,,,Queets and Clearwater rivers,,-1,0,,,,,,47.53794224,-124.3542841,,,,,,0
1983,Queets River Fall Natural,,,Queets and Clearwater rivers,324272.0455,-1,0,,,,,,47.53794224,-124.3542841,,,,,,0
1984,Queets River Fall Natural,,,Queets and Clearwater rivers,244122.7883,-1,0,,,,,,47.53794224,-124.3542841,,,,,,0
1985,Queets River Fall Natural,,,Queets and Clearwater rivers,177300.025,-1,0,,,,,,47.53794224,-124.3542841,,,,,,0
1986,Queets River Fall Natural,,,Queets and Clearwater rivers,260047.0493,-1,0,5199.83984,30278,24586.2769,19386.43706,0.788506415,47.53794224,-124.3542841,,,,,,
1987,Queets River Fall Natural,,,Queets and Clearwater rivers,123137.4927,-1,0,4699.851828,19608,15922.04629,11222.19446,0.704821118,47.53794224,-124.3542841,,,,,,
1988,Queets River Fall Natural,,,Queets and Clearwater rivers,188502.7563,-1,0,4299.764532,22098,17943.97077,13644.20624,0.760378314,47.53794224,-124.3542841,,,,,,
1989,Queets River Fall Natural,,,Queets and Clearwater rivers,266606.1899,-1,0,4500.046198,14828,12040.60089,7540.554695,0.626260663,47.53794224,-124.3542841,,,,,,
1990,Queets River Fall Natural,,,Queets and Clearwater rivers,396656.8041,-1,0,5199.846366,33630,27308.16078,22108.31441,0.809586357,47.53794224,-124.3542841,,,,,,
1991,Queets River Fall Natural,,,Queets and Clearwater rivers,206752.1714,-1,0,6499.920798,32786,26622.8177,20122.8969,0.755851508,47.53794224,-124.3542841,,,,,,
1992,Queets River Fall Natural,,,Queets and Clearwater rivers,252157.6394,-1,0,6275.966564,21786,17690.62119,11414.65463,0.645237638,47.53794224,-124.3542841,,,,,,
1993,Queets River Fall Natural,,,Queets and Clearwater rivers,146315,-1,0,4936.55252,15688,12738.93626,7802.383737,0.612483145,47.53794224,-124.3542841,,,,,,
1994,Queets River Fall Natural,,,Queets and Clearwater rivers,243868,-1,0,1058.756464,3060,2484.774665,1426.018201,0.573902423,47.53794224,-124.3542841,,,,,,
1995,Queets River Fall Natural,,,Queets and Clearwater rivers,187354.789,-1,0,5729.902146,13148,10676.41088,4946.508735,0.463311949,47.53794224,-124.3542841,,,,,,
1996,Queets River Fall Natural,,,Queets and Clearwater rivers,106729.0074,-1,0,8925.828146,27828,22596.83313,13671.00498,0.604996501,47.53794224,-124.3542841,,,,,,
1997,Queets River Fall Natural,,,Queets and Clearwater rivers,397447.4048,-1,0,1480.287306,2760,2241.169306,760.8819997,0.33950224,47.53794224,-124.3542841,,,,,,
1998,Queets River Fall Natural,,,Queets and Clearwater rivers,154326.515,-1,0,4102.186989,8048.1438,6535.236541,2433.049552,0.372297091,47.53794224,-124.3542841,,,,,,
1999,Queets River Fall Natural,,,Queets and Clearwater rivers,80787.25289,-1,0,4795.476873,10650.34031,8648.266596,3852.789723,0.445498492,47.53794224,-124.3542841,,,,,,
2000,Queets River Fall Natural,,,Queets and Clearwater rivers,387337.1192,-1,0,8104.283178,14964.39338,12151.35475,4047.071575,0.333055174,47.53794224,-124.3542841,,,,,,
2001,Queets River Fall Natural,,,Queets and Clearwater rivers,346915.567,-1,0,23792.99986,44147.63078,35848.66486,12055.665,0.336293277,47.53794224,-124.3542841,,,,,,
2002,Queets River Fall Natural,,,Queets and Clearwater rivers,372889.8995,-1,0,13967.99997,32428.86619,26332.81866,12364.8187,0.469559254,47.53794224,-124.3542841,,,,,,
2003,Queets River Fall Natural,,,Queets and Clearwater rivers,427108.5132,-1,0,9845.999969,19401.96493,15754.74213,5908.74216,0.375045311,47.53794224,-124.3542841,,,,,,
2004,Queets River Fall Natural,,,Queets and Clearwater rivers,329529.5068,-1,0,6859.861493,16415.0631,13329.32448,6469.462989,0.485355653,47.53794224,-124.3542841,,,,,,
2005,Queets River Fall Natural,,,Queets and Clearwater rivers,354507.0136,-1,0,6534.078124,14847.4377,12056.38465,5522.306529,0.458040008,47.53794224,-124.3542841,,,,,,
2006,Queets River Fall Natural,,,Queets and Clearwater rivers,311456.3315,-1,0,5333.530181,10623.3498,8626.349817,3292.819636,0.381716451,47.53794224,-124.3542841,,,,,,
2007,Queets River Fall Natural,,,Queets and Clearwater rivers,250768.4516,-1,0,4348.591206,8341.9173,6773.785871,2425.194665,0.358026473,47.53794224,-124.3542841,,,,,,
2008,Queets River Fall Natural,,,Queets and Clearwater rivers,231800.063,-1,0,4512.602817,9006.9705,7313.82095,2801.218133,0.383003378,47.53794224,-124.3542841,,,,,,
2009,Queets River Fall Natural,,,Queets and Clearwater rivers,420476.8958,-1,0,10664.58375,22935.5847,18624.10451,7959.520753,0.427377367,47.53794224,-124.3542841,,,,,,
2010,Queets River Fall Natural,,,Queets and Clearwater rivers,238055,-1,0,12558.54242,24559.4646,19942.724,7384.181572,0.370269456,47.53794224,-124.3542841,,,,,,
2011,Queets River Fall Natural,,,Queets and Clearwater rivers,412721,-1,0,8650.367785,18562.7349,15073.27235,6422.904566,0.426112155,47.53794224,-124.3542841,,,,,,
2012,Queets River Fall Natural,,,Queets and Clearwater rivers,326403,-1,0,4614.974221,11240.8992,9127.810962,4512.836741,0.494405149,47.53794224,-124.3542841,,,,,,
2013,Queets River Fall Natural,,,Queets and Clearwater rivers,379090,-1,0,6140.547428,12129.7203,9849.549574,3709.002146,0.376565661,47.53794224,-124.3542841,,,,,,
2014,Queets River Fall Natural,,,Queets and Clearwater rivers,235523,-1,0,7455.014336,15750.0099,12789.2894,5334.275067,0.417089245,47.53794224,-124.3542841,,,,,,
2015,Queets River Fall Natural,,,Queets and Clearwater rivers,155936,-1,0,1749.825563,3351.5181,2721.49257,971.667007,0.357034598,47.53794224,-124.3542841,,,,,,
2016,Queets River Fall Natural,,,Queets and Clearwater rivers,219107,-1,0,5658.000008,8032.213486,6522.300841,864.3008333,0.132514714,47.53794224,-124.3542841,,,,,,
2017,Queets River Fall Natural,,,Queets and Clearwater rivers,172872,-1,0,5242.559584,8328.1662,6762.619732,1520.060148,0.224773861,47.53794224,-124.3542841,,,,,,
2018,Queets River Fall Natural,,,Queets and Clearwater rivers,297034,-1,0,,,,,,47.53794224,-124.3542841,,,,,,0
1978,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,,0,-1,,,,,,,,2700,,,,,2700
1979,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,,0,-1,,,,,,,,6800,,,,,6800
1980,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,,0,-1,,,,,,,,4700,,,,,4700
1981,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,,0,-1,,,,,,,,4800,,,,,4800
1982,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,,0,-1,,,,,,,,7000,,,,,7000
1983,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,229272.0455,0,-1,,,,,,,,2282,,,,,2282
1984,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,183122.7883,0,-1,,,,,,,,9200,,,,,9200
1985,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,129300.025,0,-1,,,,,,,,4001,,,,,4001
1986,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,169047.0493,0,-1,,,,,0.788506415,47.53794224,-124.3542841,5160,,,,,5160
1987,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,75137.49268,0,-1,,,,,0.704821118,47.53794224,-124.3542841,4747,,,,,4747
1988,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,114502.7563,0,-1,,,,,0.760378314,47.53794224,-124.3542841,4288,,,,,4288
1989,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,180606.1899,0,-1,,,,,0.626260663,47.53794224,-124.3542841,4501,,,,,4501
1990,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,328656.8041,0,-1,,,,,0.809586357,47.53794224,-124.3542841,5163,,,,,5163
1991,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,153752.1714,0,-1,,,,,0.755851508,47.53794224,-124.3542841,6525,,,,,6525
1992,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,182157.6394,0,-1,,,,,0.645237638,47.53794224,-124.3542841,6266,,,,,6266
1993,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,83315,0,-1,,,,,0.612483145,47.53794224,-124.3542841,5020,,,,,5020
1994,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,193868,0,-1,,,,,0.573902423,47.53794224,-124.3542841,1105,,,,,1105
1995,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,142354.789,0,-1,,,,,0.463311949,47.53794224,-124.3542841,6181,,,,,6181
1996,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,71729.00741,0,-1,,,,,0.604996501,47.53794224,-124.3542841,6530,,,,,6530
1997,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,316447.4048,0,-1,,,,,0.33950224,47.53794224,-124.3542841,3648,,,,,3648
1998,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,106519.515,0,-1,,,,,0.372297091,47.53794224,-124.3542841,,,,,,0
1999,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,53473.25289,0,-1,,,,,0.445498492,47.53794224,-124.3542841,,,,,,0
2000,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,287983.1192,0,-1,,,,,0.333055174,47.53794224,-124.3542841,,,,,,0
2001,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,253446.567,0,-1,,,,,0.336293277,47.53794224,-124.3542841,,,,,,0
2002,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,289577.8995,0,-1,,,,,0.469559254,47.53794224,-124.3542841,,,,,,0
2003,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,352693.5132,0,-1,,,,,0.375045311,47.53794224,-124.3542841,,,,,,0
2004,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,240529.5068,0,-1,,,,,0.485355653,47.53794224,-124.3542841,,,,,,0
2005,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,269050.0136,0,-1,,,,,0.458040008,47.53794224,-124.3542841,,,,,,0
2006,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,262397.3315,0,-1,,,,,0.381716451,47.53794224,-124.3542841,1126,,,,,1126
2007,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,190518.4516,0,-1,,,,,0.358026473,47.53794224,-124.3542841,2949,,,,,2949
2008,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,176198.063,0,-1,,,,,0.383003378,47.53794224,-124.3542841,4600,,,,,4600
2009,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,318656.8958,0,-1,,,,,0.427377367,47.53794224,-124.3542841,5115,,,,,5115
2010,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,147318,0,-1,,,,,0.370269456,47.53794224,-124.3542841,2067,,,,,2067
2011,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,278669,0,-1,,,,,0.426112155,47.53794224,-124.3542841,,,,,,0
2012,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,,0,-1,,,,,0.494405149,47.53794224,-124.3542841,2041,,,,,2041
2013,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,283962,0,-1,,,,,0.376565661,47.53794224,-124.3542841,,,,,,0
2014,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,161617,0,-1,,,,,0.417089245,47.53794224,-124.3542841,,,,,,0
2015,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,123639,0,-1,,,,,0.357034598,47.53794224,-124.3542841,627,,,,,627
2016,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,133584,0,-1,,,,,0.132514714,47.53794224,-124.3542841,2640,,,,,2640
2017,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,104065,0,-1,,,,,0.224773861,47.53794224,-124.3542841,2466,,,,,2466
2018,Queets River Fall Natural,Queets-Queets River,Queets,Queets River,214242,0,-1,,,,,,,,,,,,,0
1986,Quillayute River Fall Natural,,,,,0,0,10862.00207,44692,36290.7024,25428.70032,0.700694631,47.907395,-124.64317,,,,,,
1987,Quillayute River Fall Natural,,,,,0,0,11578.57791,41616,33792.93544,22214.35753,0.657366909,47.907395,-124.64317,,,,,,
1988,Quillayute River Fall Natural,,,,,0,0,7217.846822,16662,13529.84166,6311.994835,0.466523925,47.907395,-124.64317,,,,,,
1989,Quillayute River Fall Natural,,,,,0,0,8995.009,23190,18830.69428,9835.685275,0.522321967,47.907395,-124.64317,,,,,,
1990,Quillayute River Fall Natural,,,,,0,0,5511.584836,14354,11655.70443,6144.119589,0.527134128,47.907395,-124.64317,,,,,,
1991,Quillayute River Fall Natural,,,,,0,0,9531.885686,32586,26460.41413,16928.52844,0.639768084,47.907395,-124.64317,,,,,,
1992,Quillayute River Fall Natural,,,,,0,0,8170.125574,19476,15814.85993,7644.734353,0.483389318,47.907395,-124.64317,,,,,,
1993,Quillayute River Fall Natural,,,,,0,0,4165.113296,12888,10465.28624,6300.17294,0.602006749,47.907395,-124.64317,,,,,,
1994,Quillayute River Fall Natural,,,,,0,0,4881.311054,10340,8396.264718,3514.953664,0.418633021,47.907395,-124.64317,,,,,,
1995,Quillayute River Fall Natural,,,,,0,0,10034.9317,24392,19806.73975,9771.808052,0.493357725,47.907395,-124.64317,,,,,,
1996,Quillayute River Fall Natural,,,,,0,0,11008.79368,24948,20258.22168,9249.427997,0.456576502,47.907395,-124.64317,,,,,,
1997,Quillayute River Fall Natural,,,,,0,0,4622.765332,7188,5836.784409,1214.019077,0.207994504,47.907395,-124.64317,,,,,,
1998,Quillayute River Fall Natural,,,,,0,0,13865.50116,21358.764,17343.69793,3478.196769,0.200545281,47.907395,-124.64317,,,,,,
1999,Quillayute River Fall Natural,,,,,0,0,9365.038072,19791.94007,16071.40891,6706.370834,0.417285807,47.907395,-124.64317,,,,,,
2000,Quillayute River Fall Natural,,,,,0,0,13369.29416,17381.80494,14114.33613,745.0419673,5.28E-02,47.907395,-124.64317,,,,,,
2001,Quillayute River Fall Natural,,,,,0,0,18875.99994,34988.46437,28411.25811,9535.25817,0.335615485,47.907395,-124.64317,,,,,,
2002,Quillayute River Fall Natural,,,,,0,0,23015.99995,40948.70122,33251.07691,10235.07696,0.307811894,47.907395,-124.64317,,,,,,
2003,Quillayute River Fall Natural,,,,,0,0,14755.99996,27735.73863,22521.91525,7765.915284,0.344815936,47.907395,-124.64317,,,,,,
2004,Quillayute River Fall Natural,,,,,0,0,6766.737795,17303.79,14050.9866,7284.248807,0.518415469,47.907395,-124.64317,,,,,,
2005,Quillayute River Fall Natural,,,,,0,0,11500.39712,25558.1655,20753.68697,9253.289844,0.445862456,47.907395,-124.64317,,,,,,
2006,Quillayute River Fall Natural,,,,,0,0,4681.167114,11598.216,9417.958587,4736.791473,0.502953101,47.907395,-124.64317,,,,,,
2007,Quillayute River Fall Natural,,,,,0,0,6161.827817,13098.8865,10636.52984,4474.702025,0.420691907,47.907395,-124.64317,,,,,,
2008,Quillayute River Fall Natural,,,,,0,0,6189.860415,12320.3535,10004.34714,3814.486723,0.381282923,47.907395,-124.64317,,,,,,
2009,Quillayute River Fall Natural,,,,,0,0,3625.896111,15307.9395,12430.32034,8804.42423,0.708302279,47.907395,-124.64317,,,,,,
2010,Quillayute River Fall Natural,,,,,0,0,9831.805991,20984.628,17039.89281,7208.086823,0.423012451,47.907395,-124.64317,,,,,,
2011,Quillayute River Fall Natural,,,,,0,0,8065.948317,16382.205,13302.64312,5236.694801,0.393658219,47.907395,-124.64317,,,,,,
2012,Quillayute River Fall Natural,,,,,0,0,5840.383979,15739.8465,12781.03654,6940.652562,0.543043011,47.907395,-124.64317,,,,,,
2013,Quillayute River Fall Natural,,,,,0,0,7058.517947,19347.783,15710.74543,8652.227485,0.550720367,47.907395,-124.64317,,,,,,
2014,Quillayute River Fall Natural,,,,,0,0,7400.077485,21138.684,17164.98904,9764.911553,0.568885394,47.907395,-124.64317,,,,,,
2015,Quillayute River Fall Natural,,,,,0,0,2537.581054,5892.642,4784.930572,2247.349518,0.469672336,47.907395,-124.64317,,,,,,
2016,Quillayute River Fall Natural,,,,,0,0,9547.000005,14348.16235,11650.96415,2103.96414,0.180582835,47.907395,-124.64317,,,,,,
2017,Quillayute River Fall Natural,,,,,0,0,7466.54552,15877.3965,12892.7296,5426.184078,0.420871627,47.907395,-124.64317,,,,,,
1986,Quillayute River Summer Natural,,,,,0,0,699.998796,19222,15608.60739,14908.60859,0.955153027,47.907395,-124.64317,,,,,,
1987,Quillayute River Summer Natural,,,,,0,0,599.971182,6264,5086.479903,4486.508721,0.882045895,47.907395,-124.64317,,,,,,
1988,Quillayute River Summer Natural,,,,,0,0,899.798488,2866,2327.243199,1427.444711,0.613362932,47.907395,-124.64317,,,,,,
